,Oil,EQNR,DNB,NHY,NOKUSD
2019-01-14,58.9900016784668,124.83578491210938,92.6649169921875,26.673847198486328,0.11711934208869934
2019-01-15,60.63999938964844,126.75122833251953,93.0052719116211,26.459386825561523,0.11703982949256897
2019-01-16,61.31999969482422,125.29812622070312,94.49037170410156,27.846694946289062,0.11714265495538712
2019-01-17,61.18000030517578,125.16605377197266,94.08815002441406,27.317237854003906,0.11714649945497513
2019-01-18,62.70000076293945,127.8410873413086,96.16112518310547,27.24351692199707,0.11701668798923492
2019-01-21,62.70000076293945,127.47781372070312,95.63514709472656,26.928524017333984,0.1168360784649849
2019-01-22,61.5,125.82655334472656,94.55224609375,26.405771255493164,0.11688660830259323
2019-01-23,61.13999938964844,124.40643310546875,94.24286651611328,26.325345993041992,0.11627906560897827
2019-01-24,61.09000015258789,124.40643310546875,93.93345642089844,26.19131088256836,0.11678449809551239
2019-01-25,61.63999938964844,125.3641586303711,93.99532318115234,26.57332420349121,0.11658544093370438
2019-01-28,59.93000030517578,123.11847686767578,92.81962585449219,25.427282333374023,0.11751406639814377
2019-01-29,61.31999969482422,125.06694793701172,92.20082092285156,25.3133487701416,0.11756821721792221
2019-01-30,61.650001525878906,125.56234741210938,93.34559631347656,25.842803955078125,0.1177426353096962
2019-01-31,61.88999938964844,127.34568786621094,92.41740417480469,26.084075927734375,0.11880012601613998
2019-02-01,61.869998931884766,127.74200439453125,93.37652587890625,26.24492645263672,0.1186225488781929
2019-02-04,62.5099983215332,128.63369750976562,93.37652587890625,26.084075927734375,0.1185789480805397
2019-02-05,61.97999954223633,131.80413818359375,95.01636505126953,26.271728515625,0.11820470541715622
2019-02-06,62.689998626708984,129.95472717285156,95.17105102539062,25.72216796875,0.11792813986539841
2019-02-07,61.630001068115234,128.86489868164062,96.53239440917969,24.287952423095703,0.11708642542362213
2019-02-08,62.099998474121094,127.47781372070312,95.72798156738281,22.91404151916504,0.11636296659708023
2019-02-11,61.5099983215332,128.03929138183594,96.2848892211914,22.954256057739258,0.1157355085015297
2019-02-12,62.41999816894531,130.7803192138672,98.48162078857422,22.719688415527344,0.1148042380809784
2019-02-13,63.61000061035156,130.87939453125,99.31698608398438,23.383180618286133,0.11572681367397308
2019-02-14,64.56999969482422,129.29421997070312,99.53358459472656,22.880531311035156,0.11551079154014587
2019-02-15,66.25,132.2994842529297,100.7402114868164,23.242441177368164,0.11562297493219376
2019-02-18,66.25,131.90322875976562,100.30706787109375,23.18212127685547,0.1158057451248169
2019-02-19,66.44999694824219,131.8246307373047,100.49270629882812,23.188823699951172,0.11619462817907333
2019-02-20,67.08000183105469,131.25755310058594,99.96673583984375,23.356372833251953,0.1166941449046135
2019-02-21,67.06999969482422,130.9239959716797,97.70811462402344,23.363079071044922,0.11645469069480896
2019-02-22,67.12000274658203,130.99070739746094,99.81202697753906,23.584239959716797,0.11595278233289719
2019-02-25,64.76000213623047,129.989990234375,100.39988708496094,24.140506744384766,0.11634265631437302
2019-02-26,65.20999908447266,129.35623168945312,101.14244079589844,24.220930099487305,0.11641091853380203
2019-02-27,66.38999938964844,129.42295837402344,100.86399841308594,24.11369514465332,0.11685805767774582
2019-02-28,66.02999877929688,128.3221893310547,101.4827880859375,23.751789093017578,0.11705626547336578
2019-03-01,65.06999969482422,127.82183074951172,101.45183563232422,23.403287887573242,0.11684563755989075
2019-03-04,65.66999816894531,129.32289123535156,97.7699966430664,23.36977767944336,0.11681424081325531
2019-03-05,65.86000061035156,128.922607421875,97.46060943603516,23.41669273376465,0.11555123329162598
2019-03-06,65.98999786376953,129.6230926513672,98.11033630371094,23.363079071044922,0.1154162585735321
2019-03-07,66.30000305175781,129.42295837402344,97.49154663085938,23.188823699951172,0.11549077928066254
2019-03-08,65.73999786376953,126.35417938232422,97.70811462402344,22.538734436035156,0.11397179961204529
2019-03-11,66.58000183105469,125.88717651367188,98.23409271240234,22.4247989654541,0.1144113764166832
2019-03-12,66.66999816894531,126.1873550415039,98.07939910888672,22.552139282226562,0.11558929085731506
2019-03-13,67.55000305175781,128.45559692382812,98.48162078857422,23.13520622253418,0.11580293625593185
2019-03-14,67.2300033569336,129.32289123535156,100.18329620361328,23.20893096923828,0.11677127331495285
2019-03-15,67.16000366210938,128.388916015625,101.11150360107422,23.544029235839844,0.11671553552150726
2019-03-18,67.54000091552734,129.95663452148438,102.53472900390625,24.013168334960938,0.11717423051595688
2019-03-19,67.61000061035156,130.12347412109375,103.33917236328125,23.845619201660156,0.11700423061847687
2019-03-20,68.5,129.08937072753906,103.18447875976562,24.18071746826172,0.11730342358350754
